Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,9950      
Trigger,0         
Start time,2021-03-31,13:35:33
End time,2021-03-31,14:58:28
Trigger time,2021-03-31,13:35:33
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,0,17,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
      7802,2021/03/31 14:40:33,500,+ 131.0,+ 126.6,+ 145.8,+ 147.5,+ 148.1,+ 141.1,+ 151.8,+ 139.1,LLLLLLLLLL,LLLL
      7803,2021/03/31 14:40:34,  0,+ 131.1,+ 126.6,+ 145.8,+ 147.5,+ 148.1,+ 141.1,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7804,2021/03/31 14:40:34,500,+ 131.3,+ 126.6,+ 145.8,+ 147.5,+ 148.1,+ 141.1,+ 151.8,+ 139.1,LLLLLLLLLL,LLLL
      7805,2021/03/31 14:40:35,  0,+ 131.4,+ 126.6,+ 145.8,+ 147.5,+ 148.0,+ 141.0,+ 151.8,+ 139.1,LLLLLLLLLL,LLLL
      7806,2021/03/31 14:40:35,500,+ 131.5,+ 126.7,+ 145.8,+ 147.4,+ 148.0,+ 140.9,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7807,2021/03/31 14:40:36,  0,+ 131.7,+ 126.7,+ 145.7,+ 147.3,+ 148.0,+ 140.9,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7808,2021/03/31 14:40:36,500,+ 131.7,+ 126.8,+ 145.8,+ 147.2,+ 148.0,+ 140.9,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7809,2021/03/31 14:40:37,  0,+ 131.7,+ 126.9,+ 145.8,+ 147.1,+ 148.0,+ 140.8,+ 151.7,+ 139.0,LLLLLLLLLL,LLLL
      7810,2021/03/31 14:40:37,500,+ 131.7,+ 126.9,+ 145.8,+ 147.0,+ 147.9,+ 140.8,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7811,2021/03/31 14:40:38,  0,+ 131.9,+ 127.0,+ 145.6,+ 146.9,+ 147.9,+ 140.8,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7812,2021/03/31 14:40:38,500,+ 131.9,+ 127.1,+ 145.6,+ 146.7,+ 147.9,+ 140.8,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7813,2021/03/31 14:40:39,  0,+ 132.1,+ 127.1,+ 145.7,+ 146.6,+ 147.9,+ 140.7,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7814,2021/03/31 14:40:39,500,+ 132.2,+ 127.2,+ 145.8,+ 146.6,+ 147.9,+ 140.7,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7815,2021/03/31 14:40:40,  0,+ 132.2,+ 127.3,+ 145.8,+ 146.6,+ 147.9,+ 140.7,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7816,2021/03/31 14:40:40,500,+ 132.2,+ 127.3,+ 145.8,+ 146.6,+ 147.9,+ 140.8,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7817,2021/03/31 14:40:41,  0,+ 132.3,+ 127.2,+ 145.7,+ 146.6,+ 147.9,+ 140.8,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7818,2021/03/31 14:40:41,500,+ 132.2,+ 127.2,+ 145.6,+ 146.6,+ 147.9,+ 140.8,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7819,2021/03/31 14:40:42,  0,+ 132.3,+ 127.2,+ 145.6,+ 146.5,+ 147.9,+ 140.8,+ 151.7,+ 139.0,LLLLLLLLLL,LLLL
      7820,2021/03/31 14:40:42,500,+ 132.3,+ 127.2,+ 145.6,+ 146.4,+ 147.9,+ 140.9,+ 151.8,+ 139.0,LLLLLLLLLL,LLLL
      7821,2021/03/31 14:40:43,  0,+ 132.4,+ 127.2,+ 145.5,+ 146.4,+ 147.8,+ 140.9,+ 151.7,+ 139.0,LLLLLLLLLL,LLLL
      7822,2021/03/31 14:40:43,500,+ 132.4,+ 127.2,+ 145.6,+ 146.3,+ 147.8,+ 140.9,+ 151.7,+ 139.0,LLLLLLLLLL,LLLL
      7823,2021/03/31 14:40:44,  0,+ 132.4,+ 127.3,+ 145.7,+ 146.3,+ 147.8,+ 140.9,+ 151.7,+ 138.9,LLLLLLLLLL,LLLL
      7824,2021/03/31 14:40:44,500,+ 132.4,+ 127.4,+ 145.8,+ 146.3,+ 147.8,+ 141.0,+ 151.7,+ 139.0,LLLLLLLLLL,LLLL
      7825,2021/03/31 14:40:45,  0,+ 132.4,+ 127.5,+ 145.8,+ 146.3,+ 147.8,+ 141.0,+ 151.7,+ 139.0,LLLLLLLLLL,LLLL
      7826,2021/03/31 14:40:45,500,+ 132.4,+ 127.6,+ 145.8,+ 146.2,+ 147.7,+ 141.0,+ 151.7,+ 139.0,LLLLLLLLLL,LLLL
      7827,2021/03/31 14:40:46,  0,+ 132.4,+ 127.7,+ 145.8,+ 146.2,+ 147.7,+ 141.0,+ 151.7,+ 139.0,LLLLLLLLLL,LLLL
      7828,2021/03/31 14:40:46,500,+ 132.4,+ 127.8,+ 145.8,+ 146.2,+ 147.7,+ 141.0,+ 151.7,+ 138.9,LLLLLLLLLL,LLLL
      7829,2021/03/31 14:40:47,  0,+ 132.5,+ 127.9,+ 145.8,+ 146.0,+ 147.7,+ 141.1,+ 151.7,+ 138.9,LLLLLLLLLL,LLLL
      7830,2021/03/31 14:40:47,500,+ 132.5,+ 128.0,+ 145.8,+ 145.9,+ 147.7,+ 141.0,+ 151.7,+ 139.0,LLLLLLLLLL,LLLL
      7831,2021/03/31 14:40:48,  0,+ 132.5,+ 128.2,+ 145.8,+ 145.8,+ 147.7,+ 141.1,+ 151.6,+ 138.9,LLLLLLLLLL,LLLL
      7832,2021/03/31 14:40:48,500,+ 132.5,+ 128.2,+ 145.7,+ 145.8,+ 147.7,+ 141.0,+ 151.6,+ 138.8,LLLLLLLLLL,LLLL
      7833,2021/03/31 14:40:49,  0,+ 132.5,+ 128.2,+ 145.7,+ 145.8,+ 147.7,+ 141.1,+ 151.6,+ 138.9,LLLLLLLLLL,LLLL
      7834,2021/03/31 14:40:49,500,+ 132.6,+ 128.2,+ 145.5,+ 145.8,+ 147.7,+ 141.0,+ 151.6,+ 138.8,LLLLLLLLLL,LLLL
      7835,2021/03/31 14:40:50,  0,+ 132.6,+ 128.2,+ 145.4,+ 145.7,+ 147.6,+ 141.0,+ 151.6,+ 138.9,LLLLLLLLLL,LLLL
      7836,2021/03/31 14:40:50,500,+ 132.6,+ 128.1,+ 145.3,+ 145.7,+ 147.6,+ 141.0,+ 151.6,+ 138.9,LLLLLLLLLL,LLLL
      7837,2021/03/31 14:40:51,  0,+ 132.5,+ 128.0,+ 145.1,+ 145.7,+ 147.6,+ 141.1,+ 151.7,+ 138.8,LLLLLLLLLL,LLLL
      7838,2021/03/31 14:40:51,500,+ 132.5,+ 128.0,+ 145.1,+ 145.8,+ 147.7,+ 141.1,+ 151.6,+ 138.8,LLLLLLLLLL,LLLL
      7839,2021/03/31 14:40:52,  0,+ 132.4,+ 127.9,+ 145.1,+ 145.8,+ 147.6,+ 141.1,+ 151.6,+ 138.8,LLLLLLLLLL,LLLL
      7840,2021/03/31 14:40:52,500,+ 132.4,+ 127.9,+ 144.9,+ 145.8,+ 147.6,+ 141.0,+ 151.6,+ 138.8,LLLLLLLLLL,LLLL
      7841,2021/03/31 14:40:53,  0,+ 132.2,+ 128.0,+ 144.9,+ 145.9,+ 147.6,+ 141.1,+ 151.6,+ 138.8,LLLLLLLLLL,LLLL
      7842,2021/03/31 14:40:53,500,+ 132.2,+ 128.0,+ 144.9,+ 145.9,+ 147.6,+ 141.0,+ 151.6,+ 138.8,LLLLLLLLLL,LLLL
      7843,2021/03/31 14:40:54,  0,+ 132.1,+ 128.1,+ 144.9,+ 145.9,+ 147.6,+ 141.0,+ 151.6,+ 138.8,LLLLLLLLLL,LLLL
      7844,2021/03/31 14:40:54,500,+ 131.9,+ 128.0,+ 144.8,+ 146.0,+ 147.6,+ 141.0,+ 151.5,+ 138.8,LLLLLLLLLL,LLLL
      7845,2021/03/31 14:40:55,  0,+ 131.8,+ 128.0,+ 144.8,+ 146.0,+ 147.6,+ 141.0,+ 151.6,+ 138.8,LLLLLLLLLL,LLLL
      7846,2021/03/31 14:40:55,500,+ 131.7,+ 127.9,+ 144.7,+ 146.0,+ 147.6,+ 141.0,+ 151.5,+ 138.8,LLLLLLLLLL,LLLL
      7847,2021/03/31 14:40:56,  0,+ 131.7,+ 127.8,+ 144.7,+ 145.9,+ 147.6,+ 141.0,+ 151.5,+ 138.8,LLLLLLLLLL,LLLL
      7848,2021/03/31 14:40:56,500,+ 131.7,+ 127.9,+ 144.7,+ 145.9,+ 147.5,+ 141.0,+ 151.6,+ 138.8,LLLLLLLLLL,LLLL
      7849,2021/03/31 14:40:57,  0,+ 131.6,+ 127.9,+ 144.8,+ 145.9,+ 147.5,+ 141.0,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7850,2021/03/31 14:40:57,500,+ 131.6,+ 127.8,+ 144.8,+ 145.9,+ 147.6,+ 141.0,+ 151.5,+ 138.8,LLLLLLLLLL,LLLL
      7851,2021/03/31 14:40:58,  0,+ 131.6,+ 127.8,+ 144.9,+ 145.9,+ 147.5,+ 141.0,+ 151.6,+ 138.7,LLLLLLLLLL,LLLL
      7852,2021/03/31 14:40:58,500,+ 131.6,+ 127.9,+ 144.9,+ 145.9,+ 147.4,+ 141.0,+ 151.5,+ 138.8,LLLLLLLLLL,LLLL
      7853,2021/03/31 14:40:59,  0,+ 131.7,+ 127.9,+ 145.1,+ 145.9,+ 147.4,+ 141.0,+ 151.5,+ 138.8,LLLLLLLLLL,LLLL
      7854,2021/03/31 14:40:59,500,+ 131.7,+ 128.0,+ 144.9,+ 145.9,+ 147.4,+ 141.0,+ 151.5,+ 138.8,LLLLLLLLLL,LLLL
      7855,2021/03/31 14:41:00,  0,+ 131.9,+ 128.1,+ 144.9,+ 145.8,+ 147.4,+ 141.0,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7856,2021/03/31 14:41:00,500,+ 132.0,+ 128.2,+ 145.0,+ 145.8,+ 147.4,+ 140.9,+ 151.5,+ 138.8,LLLLLLLLLL,LLLL
      7857,2021/03/31 14:41:01,  0,+ 131.9,+ 128.3,+ 145.1,+ 145.7,+ 147.3,+ 140.9,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7858,2021/03/31 14:41:01,500,+ 131.9,+ 128.3,+ 145.1,+ 145.6,+ 147.3,+ 140.9,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7859,2021/03/31 14:41:02,  0,+ 131.9,+ 128.4,+ 145.1,+ 145.4,+ 147.3,+ 140.9,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7860,2021/03/31 14:41:02,500,+ 132.1,+ 128.5,+ 145.1,+ 145.4,+ 147.2,+ 140.8,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7861,2021/03/31 14:41:03,  0,+ 131.9,+ 128.5,+ 144.9,+ 145.4,+ 147.2,+ 140.8,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7862,2021/03/31 14:41:03,500,+ 132.1,+ 128.5,+ 144.9,+ 145.3,+ 147.2,+ 140.8,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7863,2021/03/31 14:41:04,  0,+ 131.9,+ 128.5,+ 144.9,+ 145.3,+ 147.2,+ 140.8,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7864,2021/03/31 14:41:04,500,+ 131.9,+ 128.5,+ 144.9,+ 145.1,+ 147.2,+ 140.8,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7865,2021/03/31 14:41:05,  0,+ 131.9,+ 128.5,+ 144.9,+ 145.1,+ 147.2,+ 140.8,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7866,2021/03/31 14:41:05,500,+ 131.8,+ 128.6,+ 144.8,+ 145.1,+ 147.1,+ 140.8,+ 151.4,+ 138.7,LLLLLLLLLL,LLLL
      7867,2021/03/31 14:41:06,  0,+ 131.8,+ 128.5,+ 144.9,+ 145.1,+ 147.1,+ 140.8,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7868,2021/03/31 14:41:06,500,+ 131.9,+ 128.5,+ 144.9,+ 145.1,+ 147.1,+ 140.8,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7869,2021/03/31 14:41:07,  0,+ 131.9,+ 128.5,+ 144.8,+ 145.1,+ 147.1,+ 140.7,+ 151.5,+ 138.7,LLLLLLLLLL,LLLL
      7870,2021/03/31 14:41:07,500,+ 131.9,+ 128.5,+ 144.9,+ 145.1,+ 147.1,+ 140.7,+ 151.4,+ 138.7,LLLLLLLLLL,LLLL
      7871,2021/03/31 14:41:08,  0,+ 131.9,+ 128.5,+ 144.9,+ 145.0,+ 147.1,+ 140.7,+ 151.4,+ 138.7,LLLLLLLLLL,LLLL
      7872,2021/03/31 14:41:08,500,+ 131.9,+ 128.5,+ 144.8,+ 145.1,+ 147.1,+ 140.7,+ 151.4,+ 138.7,LLLLLLLLLL,LLLL
      7873,2021/03/31 14:41:09,  0,+ 132.1,+ 128.4,+ 144.8,+ 145.1,+ 147.1,+ 140.7,+ 151.4,+ 138.7,LLLLLLLLLL,LLLL
      7874,2021/03/31 14:41:09,500,+ 132.1,+ 128.3,+ 144.7,+ 145.0,+ 147.0,+ 140.7,+ 151.3,+ 138.6,LLLLLLLLLL,LLLL
      7875,2021/03/31 14:41:10,  0,+ 132.1,+ 128.3,+ 144.7,+ 144.9,+ 147.0,+ 140.7,+ 151.3,+ 138.7,LLLLLLLLLL,LLLL
      7876,2021/03/31 14:41:10,500,+ 132.2,+ 128.3,+ 144.8,+ 144.9,+ 147.0,+ 140.6,+ 151.3,+ 138.6,LLLLLLLLLL,LLLL
      7877,2021/03/31 14:41:11,  0,+ 132.2,+ 128.4,+ 144.8,+ 145.0,+ 147.0,+ 140.6,+ 151.3,+ 138.6,LLLLLLLLLL,LLLL
      7878,2021/03/31 14:41:11,500,+ 132.2,+ 128.5,+ 144.9,+ 145.1,+ 146.9,+ 140.6,+ 151.3,+ 138.7,LLLLLLLLLL,LLLL
      7879,2021/03/31 14:41:12,  0,+ 132.2,+ 128.5,+ 145.1,+ 145.1,+ 147.0,+ 140.6,+ 151.3,+ 138.6,LLLLLLLLLL,LLLL
      7880,2021/03/31 14:41:12,500,+ 132.3,+ 128.5,+ 145.1,+ 145.3,+ 146.9,+ 140.6,+ 151.3,+ 138.6,LLLLLLLLLL,LLLL
      7881,2021/03/31 14:41:13,  0,+ 132.4,+ 128.6,+ 145.1,+ 145.4,+ 146.9,+ 140.6,+ 151.2,+ 138.6,LLLLLLLLLL,LLLL
      7882,2021/03/31 14:41:13,500,+ 132.5,+ 128.7,+ 145.1,+ 145.4,+ 146.9,+ 140.7,+ 151.3,+ 138.6,LLLLLLLLLL,LLLL
      7883,2021/03/31 14:41:14,  0,+ 132.5,+ 128.8,+ 145.3,+ 145.6,+ 146.9,+ 140.7,+ 151.3,+ 138.5,LLLLLLLLLL,LLLL
      7884,2021/03/31 14:41:14,500,+ 132.5,+ 128.7,+ 145.3,+ 145.7,+ 146.9,+ 140.7,+ 151.2,+ 138.6,LLLLLLLLLL,LLLL
      7885,2021/03/31 14:41:15,  0,+ 132.4,+ 128.6,+ 145.3,+ 145.8,+ 146.9,+ 140.7,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7886,2021/03/31 14:41:15,500,+ 132.2,+ 128.6,+ 145.3,+ 145.8,+ 146.9,+ 140.7,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7887,2021/03/31 14:41:16,  0,+ 132.1,+ 128.5,+ 145.3,+ 145.8,+ 146.9,+ 140.7,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7888,2021/03/31 14:41:16,500,+ 132.1,+ 128.5,+ 145.1,+ 145.8,+ 146.9,+ 140.7,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7889,2021/03/31 14:41:17,  0,+ 132.0,+ 128.5,+ 145.1,+ 145.8,+ 146.9,+ 140.8,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7890,2021/03/31 14:41:17,500,+ 131.9,+ 128.4,+ 145.1,+ 145.8,+ 146.8,+ 140.8,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7891,2021/03/31 14:41:18,  0,+ 131.8,+ 128.3,+ 145.0,+ 145.8,+ 146.8,+ 140.7,+ 151.2,+ 138.6,LLLLLLLLLL,LLLL
      7892,2021/03/31 14:41:18,500,+ 131.7,+ 128.3,+ 145.0,+ 145.8,+ 146.8,+ 140.8,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7893,2021/03/31 14:41:19,  0,+ 131.6,+ 128.2,+ 144.9,+ 145.8,+ 146.8,+ 140.7,+ 151.2,+ 138.6,LLLLLLLLLL,LLLL
      7894,2021/03/31 14:41:19,500,+ 131.4,+ 128.2,+ 144.9,+ 145.8,+ 146.8,+ 140.7,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7895,2021/03/31 14:41:20,  0,+ 131.4,+ 128.2,+ 144.9,+ 145.8,+ 146.8,+ 140.7,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7896,2021/03/31 14:41:20,500,+ 131.3,+ 128.0,+ 144.9,+ 145.8,+ 146.8,+ 140.7,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7897,2021/03/31 14:41:21,  0,+ 131.3,+ 128.0,+ 144.9,+ 145.8,+ 146.7,+ 140.7,+ 151.2,+ 138.6,LLLLLLLLLL,LLLL
      7898,2021/03/31 14:41:21,500,+ 131.3,+ 127.9,+ 144.9,+ 145.8,+ 146.7,+ 140.7,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7899,2021/03/31 14:41:22,  0,+ 131.4,+ 127.8,+ 144.9,+ 145.8,+ 146.7,+ 140.7,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7900,2021/03/31 14:41:22,500,+ 131.4,+ 127.8,+ 144.9,+ 145.8,+ 146.7,+ 140.7,+ 151.1,+ 138.5,LLLLLLLLLL,LLLL
      7901,2021/03/31 14:41:23,  0,+ 131.4,+ 127.7,+ 144.8,+ 145.8,+ 146.7,+ 140.7,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7902,2021/03/31 14:41:23,500,+ 131.3,+ 127.6,+ 144.7,+ 145.7,+ 146.7,+ 140.7,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7903,2021/03/31 14:41:24,  0,+ 131.1,+ 127.5,+ 144.6,+ 145.7,+ 146.7,+ 140.7,+ 151.1,+ 138.5,LLLLLLLLLL,LLLL
      7904,2021/03/31 14:41:24,500,+ 131.1,+ 127.4,+ 144.6,+ 145.6,+ 146.7,+ 140.7,+ 151.1,+ 138.5,LLLLLLLLLL,LLLL
      7905,2021/03/31 14:41:25,  0,+ 131.0,+ 127.4,+ 144.6,+ 145.6,+ 146.7,+ 140.7,+ 151.1,+ 138.5,LLLLLLLLLL,LLLL
      7906,2021/03/31 14:41:25,500,+ 131.0,+ 127.3,+ 144.5,+ 145.6,+ 146.6,+ 140.8,+ 151.1,+ 138.5,LLLLLLLLLL,LLLL
      7907,2021/03/31 14:41:26,  0,+ 131.0,+ 127.2,+ 144.6,+ 145.6,+ 146.6,+ 140.7,+ 151.1,+ 138.5,LLLLLLLLLL,LLLL
      7908,2021/03/31 14:41:26,500,+ 131.0,+ 127.1,+ 144.6,+ 145.6,+ 146.6,+ 140.7,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7909,2021/03/31 14:41:27,  0,+ 131.1,+ 126.9,+ 144.6,+ 145.6,+ 146.6,+ 140.7,+ 151.1,+ 138.5,LLLLLLLLLL,LLLL
      7910,2021/03/31 14:41:27,500,+ 131.1,+ 126.7,+ 144.6,+ 145.6,+ 146.6,+ 140.7,+ 151.1,+ 138.5,LLLLLLLLLL,LLLL
      7911,2021/03/31 14:41:28,  0,+ 131.1,+ 126.6,+ 144.6,+ 145.7,+ 146.6,+ 140.7,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7912,2021/03/31 14:41:28,500,+ 131.3,+ 126.6,+ 144.5,+ 145.7,+ 146.6,+ 140.7,+ 151.1,+ 138.5,LLLLLLLLLL,LLLL
      7913,2021/03/31 14:41:29,  0,+ 131.2,+ 126.4,+ 144.5,+ 145.6,+ 146.5,+ 140.7,+ 151.1,+ 138.5,LLLLLLLLLL,LLLL
      7914,2021/03/31 14:41:29,500,+ 131.2,+ 126.5,+ 144.4,+ 145.6,+ 146.6,+ 140.7,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7915,2021/03/31 14:41:30,  0,+ 131.3,+ 126.4,+ 144.4,+ 145.6,+ 146.5,+ 140.7,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7916,2021/03/31 14:41:30,500,+ 131.4,+ 126.4,+ 144.4,+ 145.5,+ 146.5,+ 140.7,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7917,2021/03/31 14:41:31,  0,+ 131.4,+ 126.4,+ 144.3,+ 145.4,+ 146.5,+ 140.7,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7918,2021/03/31 14:41:31,500,+ 131.6,+ 126.4,+ 144.3,+ 145.4,+ 146.5,+ 140.6,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7919,2021/03/31 14:41:32,  0,+ 131.7,+ 126.5,+ 144.1,+ 145.3,+ 146.5,+ 140.6,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7920,2021/03/31 14:41:32,500,+ 131.7,+ 126.6,+ 144.1,+ 145.2,+ 146.4,+ 140.6,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7921,2021/03/31 14:41:33,  0,+ 131.6,+ 126.5,+ 144.1,+ 145.2,+ 146.4,+ 140.6,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7922,2021/03/31 14:41:33,500,+ 131.5,+ 126.6,+ 144.1,+ 145.2,+ 146.5,+ 140.6,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7923,2021/03/31 14:41:34,  0,+ 131.5,+ 126.6,+ 144.1,+ 145.3,+ 146.5,+ 140.6,+ 151.2,+ 138.4,LLLLLLLLLL,LLLL
      7924,2021/03/31 14:41:34,500,+ 131.4,+ 126.6,+ 144.1,+ 145.3,+ 146.5,+ 140.6,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7925,2021/03/31 14:41:35,  0,+ 131.4,+ 126.5,+ 143.9,+ 145.2,+ 146.5,+ 140.6,+ 151.1,+ 138.5,LLLLLLLLLL,LLLL
      7926,2021/03/31 14:41:35,500,+ 131.3,+ 126.4,+ 143.9,+ 145.2,+ 146.5,+ 140.6,+ 151.2,+ 138.5,LLLLLLLLLL,LLLL
      7927,2021/03/31 14:41:36,  0,+ 131.3,+ 126.4,+ 144.0,+ 145.1,+ 146.4,+ 140.6,+ 151.1,+ 138.5,LLLLLLLLLL,LLLL
      7928,2021/03/31 14:41:36,500,+ 131.1,+ 126.5,+ 144.1,+ 145.1,+ 146.5,+ 140.5,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7929,2021/03/31 14:41:37,  0,+ 131.2,+ 126.5,+ 144.1,+ 145.2,+ 146.4,+ 140.5,+ 151.1,+ 138.5,LLLLLLLLLL,LLLL
      7930,2021/03/31 14:41:37,500,+ 131.3,+ 126.4,+ 144.1,+ 145.2,+ 146.4,+ 140.5,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7931,2021/03/31 14:41:38,  0,+ 131.3,+ 126.5,+ 144.2,+ 145.2,+ 146.4,+ 140.5,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7932,2021/03/31 14:41:38,500,+ 131.3,+ 126.6,+ 144.3,+ 145.3,+ 146.4,+ 140.4,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7933,2021/03/31 14:41:39,  0,+ 131.3,+ 126.6,+ 144.3,+ 145.3,+ 146.4,+ 140.4,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7934,2021/03/31 14:41:39,500,+ 131.3,+ 126.7,+ 144.4,+ 145.3,+ 146.4,+ 140.4,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7935,2021/03/31 14:41:40,  0,+ 131.1,+ 126.7,+ 144.4,+ 145.4,+ 146.4,+ 140.3,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7936,2021/03/31 14:41:40,500,+ 131.0,+ 126.7,+ 144.6,+ 145.4,+ 146.4,+ 140.3,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7937,2021/03/31 14:41:41,  0,+ 130.9,+ 126.7,+ 144.7,+ 145.6,+ 146.4,+ 140.3,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7938,2021/03/31 14:41:41,500,+ 130.8,+ 126.7,+ 144.8,+ 145.6,+ 146.4,+ 140.3,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7939,2021/03/31 14:41:42,  0,+ 130.6,+ 126.7,+ 144.8,+ 145.6,+ 146.4,+ 140.2,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7940,2021/03/31 14:41:42,500,+ 130.5,+ 126.7,+ 144.8,+ 145.8,+ 146.4,+ 140.2,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7941,2021/03/31 14:41:43,  0,+ 130.5,+ 126.7,+ 144.9,+ 145.8,+ 146.4,+ 140.2,+ 151.0,+ 138.4,LLLLLLLLLL,LLLL
      7942,2021/03/31 14:41:43,500,+ 130.5,+ 126.7,+ 144.9,+ 145.8,+ 146.4,+ 140.2,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7943,2021/03/31 14:41:44,  0,+ 130.4,+ 126.7,+ 145.0,+ 145.9,+ 146.3,+ 140.2,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7944,2021/03/31 14:41:44,500,+ 130.3,+ 126.7,+ 145.1,+ 145.9,+ 146.4,+ 140.1,+ 151.0,+ 138.4,LLLLLLLLLL,LLLL
      7945,2021/03/31 14:41:45,  0,+ 130.2,+ 126.8,+ 145.1,+ 146.1,+ 146.4,+ 140.1,+ 151.1,+ 138.4,LLLLLLLLLL,LLLL
      7946,2021/03/31 14:41:45,500,+ 130.1,+ 126.8,+ 145.1,+ 146.1,+ 146.3,+ 140.0,+ 151.0,+ 138.4,LLLLLLLLLL,LLLL
