Vendor,"GRAPHTEC Corporation"
Model,"GL240"
Version,"Ver1.51  "
MaxChannel,10
WLStartCH,10
MaxLogicChannel,4
Logic/Pulse,Off,Off
TempUnit,C
Sampling interval,500ms
Total data points,4474      
Trigger,0         
Start time,2021-03-25,09:32:01
End time,2021-03-25,10:09:18
Trigger time,2021-03-25,09:32:01
AMP settings
CH,Signal name,Amp,Input,Range,Temperature Range,Filter,Span,,Unit,Color,,,Line Width
CH1," CH 1","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,5,6,0
CH2," CH 2","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],0,13,23,0
CH3," CH 3","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],9,22,8,0
CH4," CH 4","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],21,0,21,0
CH5," CH 5","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,16,2,0
CH6," CH 6","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],5,23,30,0
CH7," CH 7","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],30,23,1,0
CH8," CH 8","M",TEMP,TC_K,2000degC,Off,+200.0,+0.0,[degC],28,0,17,0
Calc settings
CH,Left term,Operator,Right term,Scaling,Span,,Unit
Data
Number,Date&Time,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Alarm1-10,AlarmOut
      3431,2021/03/25 10:00:36,  0,+  97.4,+ 114.7,+ 108.0,+ 107.0,+  96.4,+ 109.0,+ 103.7,+ 113.5,LLLLLLLLLL,LLLL
      3432,2021/03/25 10:00:36,500,+  97.4,+ 114.6,+ 108.1,+ 107.1,+  96.4,+ 109.1,+ 103.7,+ 113.5,LLLLLLLLLL,LLLL
      3433,2021/03/25 10:00:37,  0,+  97.3,+ 114.7,+ 108.0,+ 107.1,+  96.4,+ 109.1,+ 103.7,+ 113.4,LLLLLLLLLL,LLLL
      3434,2021/03/25 10:00:37,500,+  97.3,+ 114.6,+ 108.1,+ 107.0,+  96.4,+ 109.0,+ 103.7,+ 113.5,LLLLLLLLLL,LLLL
      3435,2021/03/25 10:00:38,  0,+  97.3,+ 114.6,+ 108.0,+ 107.0,+  96.4,+ 109.0,+ 103.7,+ 113.5,LLLLLLLLLL,LLLL
      3436,2021/03/25 10:00:38,500,+  97.3,+ 114.6,+ 108.0,+ 106.9,+  96.4,+ 109.0,+ 103.7,+ 113.5,LLLLLLLLLL,LLLL
      3437,2021/03/25 10:00:39,  0,+  97.4,+ 114.6,+ 108.0,+ 106.9,+  96.4,+ 109.0,+ 103.7,+ 113.5,LLLLLLLLLL,LLLL
      3438,2021/03/25 10:00:39,500,+  97.3,+ 114.6,+ 108.0,+ 107.0,+  96.4,+ 109.0,+ 103.6,+ 113.5,LLLLLLLLLL,LLLL
      3439,2021/03/25 10:00:40,  0,+  97.3,+ 114.6,+ 108.0,+ 107.1,+  96.4,+ 109.0,+ 103.6,+ 113.5,LLLLLLLLLL,LLLL
      3440,2021/03/25 10:00:40,500,+  97.2,+ 114.6,+ 108.0,+ 107.1,+  96.4,+ 109.0,+ 103.6,+ 113.5,LLLLLLLLLL,LLLL
      3441,2021/03/25 10:00:41,  0,+  97.2,+ 114.6,+ 108.0,+ 107.1,+  96.4,+ 109.0,+ 103.6,+ 113.4,LLLLLLLLLL,LLLL
      3442,2021/03/25 10:00:41,500,+  97.1,+ 114.6,+ 108.0,+ 107.1,+  96.4,+ 109.0,+ 103.6,+ 113.4,LLLLLLLLLL,LLLL
      3443,2021/03/25 10:00:42,  0,+  97.0,+ 114.6,+ 108.0,+ 107.1,+  96.4,+ 109.0,+ 103.5,+ 113.5,LLLLLLLLLL,LLLL
      3444,2021/03/25 10:00:42,500,+  97.1,+ 114.6,+ 108.0,+ 107.1,+  96.4,+ 109.0,+ 103.5,+ 113.4,LLLLLLLLLL,LLLL
      3445,2021/03/25 10:00:43,  0,+  97.1,+ 114.6,+ 108.0,+ 107.1,+  96.4,+ 109.0,+ 103.5,+ 113.4,LLLLLLLLLL,LLLL
      3446,2021/03/25 10:00:43,500,+  97.1,+ 114.6,+ 107.9,+ 107.1,+  96.4,+ 109.0,+ 103.5,+ 113.4,LLLLLLLLLL,LLLL
      3447,2021/03/25 10:00:44,  0,+  97.0,+ 114.6,+ 107.9,+ 107.1,+  96.4,+ 109.0,+ 103.5,+ 113.4,LLLLLLLLLL,LLLL
      3448,2021/03/25 10:00:44,500,+  97.0,+ 114.6,+ 107.9,+ 107.0,+  96.4,+ 109.0,+ 103.5,+ 113.3,LLLLLLLLLL,LLLL
      3449,2021/03/25 10:00:45,  0,+  97.2,+ 114.5,+ 107.9,+ 107.0,+  96.4,+ 109.0,+ 103.5,+ 113.4,LLLLLLLLLL,LLLL
      3450,2021/03/25 10:00:45,500,+  97.2,+ 114.5,+ 107.9,+ 106.9,+  96.4,+ 108.9,+ 103.5,+ 113.3,LLLLLLLLLL,LLLL
      3451,2021/03/25 10:00:46,  0,+  97.2,+ 114.6,+ 107.9,+ 106.9,+  96.4,+ 109.0,+ 103.5,+ 113.4,LLLLLLLLLL,LLLL
      3452,2021/03/25 10:00:46,500,+  97.3,+ 114.6,+ 107.8,+ 106.9,+  96.4,+ 109.0,+ 103.5,+ 113.3,LLLLLLLLLL,LLLL
      3453,2021/03/25 10:00:47,  0,+  97.2,+ 114.6,+ 107.8,+ 106.8,+  96.4,+ 108.9,+ 103.4,+ 113.4,LLLLLLLLLL,LLLL
      3454,2021/03/25 10:00:47,500,+  97.3,+ 114.5,+ 107.8,+ 106.9,+  96.4,+ 108.9,+ 103.4,+ 113.3,LLLLLLLLLL,LLLL
      3455,2021/03/25 10:00:48,  0,+  97.3,+ 114.6,+ 107.9,+ 106.8,+  96.4,+ 108.9,+ 103.4,+ 113.3,LLLLLLLLLL,LLLL
      3456,2021/03/25 10:00:48,500,+  97.3,+ 114.6,+ 107.9,+ 106.8,+  96.4,+ 108.9,+ 103.4,+ 113.3,LLLLLLLLLL,LLLL
      3457,2021/03/25 10:00:49,  0,+  97.3,+ 114.6,+ 107.9,+ 106.8,+  96.4,+ 108.9,+ 103.5,+ 113.3,LLLLLLLLLL,LLLL
      3458,2021/03/25 10:00:49,500,+  97.3,+ 114.5,+ 107.9,+ 106.8,+  96.4,+ 108.8,+ 103.5,+ 113.4,LLLLLLLLLL,LLLL
      3459,2021/03/25 10:00:50,  0,+  97.3,+ 114.5,+ 107.9,+ 106.8,+  96.4,+ 108.9,+ 103.5,+ 113.3,LLLLLLLLLL,LLLL
      3460,2021/03/25 10:00:50,500,+  97.4,+ 114.5,+ 107.9,+ 106.8,+  96.4,+ 108.8,+ 103.5,+ 113.3,LLLLLLLLLL,LLLL
      3461,2021/03/25 10:00:51,  0,+  97.4,+ 114.5,+ 107.9,+ 106.6,+  96.4,+ 108.8,+ 103.5,+ 113.3,LLLLLLLLLL,LLLL
      3462,2021/03/25 10:00:51,500,+  97.4,+ 114.5,+ 107.9,+ 106.6,+  96.3,+ 108.8,+ 103.5,+ 113.4,LLLLLLLLLL,LLLL
      3463,2021/03/25 10:00:52,  0,+  97.4,+ 114.5,+ 107.9,+ 106.6,+  96.4,+ 108.8,+ 103.5,+ 113.3,LLLLLLLLLL,LLLL
      3464,2021/03/25 10:00:52,500,+  97.4,+ 114.6,+ 107.9,+ 106.7,+  96.4,+ 108.8,+ 103.6,+ 113.3,LLLLLLLLLL,LLLL
      3465,2021/03/25 10:00:53,  0,+  97.4,+ 114.5,+ 108.0,+ 106.6,+  96.4,+ 108.8,+ 103.6,+ 113.3,LLLLLLLLLL,LLLL
      3466,2021/03/25 10:00:53,500,+  97.5,+ 114.6,+ 108.0,+ 106.8,+  96.4,+ 108.8,+ 103.7,+ 113.3,LLLLLLLLLL,LLLL
      3467,2021/03/25 10:00:54,  0,+  97.5,+ 114.6,+ 108.0,+ 106.8,+  96.4,+ 108.8,+ 103.7,+ 113.3,LLLLLLLLLL,LLLL
      3468,2021/03/25 10:00:54,500,+  97.5,+ 114.6,+ 108.0,+ 106.9,+  96.4,+ 108.8,+ 103.7,+ 113.3,LLLLLLLLLL,LLLL
      3469,2021/03/25 10:00:55,  0,+  97.5,+ 114.6,+ 108.0,+ 106.8,+  96.4,+ 108.8,+ 103.7,+ 113.3,LLLLLLLLLL,LLLL
      3470,2021/03/25 10:00:55,500,+  97.5,+ 114.5,+ 108.0,+ 106.8,+  96.4,+ 108.8,+ 103.7,+ 113.3,LLLLLLLLLL,LLLL
      3471,2021/03/25 10:00:56,  0,+  97.5,+ 114.5,+ 108.0,+ 106.8,+  96.4,+ 108.8,+ 103.7,+ 113.3,LLLLLLLLLL,LLLL
      3472,2021/03/25 10:00:56,500,+  97.6,+ 114.5,+ 108.0,+ 106.7,+  96.4,+ 108.8,+ 103.7,+ 113.3,LLLLLLLLLL,LLLL
      3473,2021/03/25 10:00:57,  0,+  97.5,+ 114.5,+ 108.0,+ 106.7,+  96.4,+ 108.7,+ 103.8,+ 113.3,LLLLLLLLLL,LLLL
      3474,2021/03/25 10:00:57,500,+  97.5,+ 114.5,+ 108.0,+ 106.7,+  96.4,+ 108.7,+ 103.7,+ 113.3,LLLLLLLLLL,LLLL
      3475,2021/03/25 10:00:58,  0,+  97.6,+ 114.6,+ 108.0,+ 106.7,+  96.4,+ 108.7,+ 103.7,+ 113.3,LLLLLLLLLL,LLLL
      3476,2021/03/25 10:00:58,500,+  97.6,+ 114.5,+ 108.0,+ 106.8,+  96.4,+ 108.7,+ 103.7,+ 113.2,LLLLLLLLLL,LLLL
      3477,2021/03/25 10:00:59,  0,+  97.6,+ 114.5,+ 108.0,+ 106.6,+  96.4,+ 108.7,+ 103.7,+ 113.3,LLLLLLLLLL,LLLL
      3478,2021/03/25 10:00:59,500,+  97.4,+ 114.5,+ 108.0,+ 106.7,+  96.4,+ 108.7,+ 103.7,+ 113.3,LLLLLLLLLL,LLLL
      3479,2021/03/25 10:01:00,  0,+  97.5,+ 114.5,+ 108.0,+ 106.8,+  96.4,+ 108.7,+ 103.6,+ 113.2,LLLLLLLLLL,LLLL
      3480,2021/03/25 10:01:00,500,+  97.5,+ 114.5,+ 108.0,+ 106.8,+  96.4,+ 108.7,+ 103.5,+ 113.2,LLLLLLLLLL,LLLL
      3481,2021/03/25 10:01:01,  0,+  97.5,+ 114.5,+ 108.0,+ 106.9,+  96.4,+ 108.7,+ 103.5,+ 113.2,LLLLLLLLLL,LLLL
      3482,2021/03/25 10:01:01,500,+  97.5,+ 114.5,+ 108.0,+ 106.9,+  96.4,+ 108.7,+ 103.5,+ 113.2,LLLLLLLLLL,LLLL
      3483,2021/03/25 10:01:02,  0,+  97.5,+ 114.5,+ 108.0,+ 106.9,+  96.4,+ 108.7,+ 103.4,+ 113.2,LLLLLLLLLL,LLLL
      3484,2021/03/25 10:01:02,500,+  97.5,+ 114.5,+ 108.0,+ 106.9,+  96.4,+ 108.7,+ 103.4,+ 113.2,LLLLLLLLLL,LLLL
      3485,2021/03/25 10:01:03,  0,+  97.5,+ 114.4,+ 108.0,+ 106.9,+  96.4,+ 108.7,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3486,2021/03/25 10:01:03,500,+  97.4,+ 114.4,+ 107.9,+ 106.8,+  96.4,+ 108.7,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3487,2021/03/25 10:01:04,  0,+  97.4,+ 114.4,+ 107.9,+ 106.8,+  96.4,+ 108.7,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3488,2021/03/25 10:01:04,500,+  97.3,+ 114.4,+ 107.8,+ 106.6,+  96.4,+ 108.6,+ 103.2,+ 113.2,LLLLLLLLLL,LLLL
      3489,2021/03/25 10:01:05,  0,+  97.4,+ 114.4,+ 107.7,+ 106.6,+  96.4,+ 108.6,+ 103.2,+ 113.3,LLLLLLLLLL,LLLL
      3490,2021/03/25 10:01:05,500,+  97.4,+ 114.4,+ 107.7,+ 106.5,+  96.4,+ 108.6,+ 103.3,+ 113.3,LLLLLLLLLL,LLLL
      3491,2021/03/25 10:01:06,  0,+  97.4,+ 114.4,+ 107.7,+ 106.4,+  96.4,+ 108.6,+ 103.3,+ 113.3,LLLLLLLLLL,LLLL
      3492,2021/03/25 10:01:06,500,+  97.4,+ 114.4,+ 107.7,+ 106.4,+  96.4,+ 108.6,+ 103.2,+ 113.3,LLLLLLLLLL,LLLL
      3493,2021/03/25 10:01:07,  0,+  97.4,+ 114.4,+ 107.7,+ 106.3,+  96.4,+ 108.6,+ 103.3,+ 113.3,LLLLLLLLLL,LLLL
      3494,2021/03/25 10:01:07,500,+  97.5,+ 114.4,+ 107.7,+ 106.2,+  96.4,+ 108.6,+ 103.3,+ 113.3,LLLLLLLLLL,LLLL
      3495,2021/03/25 10:01:08,  0,+  97.5,+ 114.4,+ 107.7,+ 106.1,+  96.4,+ 108.6,+ 103.3,+ 113.3,LLLLLLLLLL,LLLL
      3496,2021/03/25 10:01:08,500,+  97.5,+ 114.4,+ 107.6,+ 106.0,+  96.4,+ 108.7,+ 103.4,+ 113.2,LLLLLLLLLL,LLLL
      3497,2021/03/25 10:01:09,  0,+  97.5,+ 114.4,+ 107.6,+ 106.2,+  96.4,+ 108.7,+ 103.4,+ 113.2,LLLLLLLLLL,LLLL
      3498,2021/03/25 10:01:09,500,+  97.6,+ 114.4,+ 107.6,+ 106.1,+  96.4,+ 108.7,+ 103.4,+ 113.3,LLLLLLLLLL,LLLL
      3499,2021/03/25 10:01:10,  0,+  97.6,+ 114.3,+ 107.6,+ 106.1,+  96.4,+ 108.7,+ 103.4,+ 113.2,LLLLLLLLLL,LLLL
      3500,2021/03/25 10:01:10,500,+  97.6,+ 114.4,+ 107.6,+ 106.1,+  96.4,+ 108.7,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3501,2021/03/25 10:01:11,  0,+  97.6,+ 114.3,+ 107.6,+ 106.0,+  96.4,+ 108.7,+ 103.2,+ 113.2,LLLLLLLLLL,LLLL
      3502,2021/03/25 10:01:11,500,+  97.6,+ 114.3,+ 107.6,+ 106.0,+  96.4,+ 108.7,+ 103.2,+ 113.3,LLLLLLLLLL,LLLL
      3503,2021/03/25 10:01:12,  0,+  97.5,+ 114.3,+ 107.6,+ 105.9,+  96.4,+ 108.7,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3504,2021/03/25 10:01:12,500,+  97.5,+ 114.3,+ 107.6,+ 106.0,+  96.4,+ 108.6,+ 103.4,+ 113.2,LLLLLLLLLL,LLLL
      3505,2021/03/25 10:01:13,  0,+  97.4,+ 114.3,+ 107.6,+ 106.1,+  96.4,+ 108.6,+ 103.4,+ 113.2,LLLLLLLLLL,LLLL
      3506,2021/03/25 10:01:13,500,+  97.5,+ 114.3,+ 107.6,+ 106.2,+  96.4,+ 108.6,+ 103.4,+ 113.2,LLLLLLLLLL,LLLL
      3507,2021/03/25 10:01:14,  0,+  97.5,+ 114.3,+ 107.6,+ 106.2,+  96.5,+ 108.6,+ 103.4,+ 113.2,LLLLLLLLLL,LLLL
      3508,2021/03/25 10:01:14,500,+  97.4,+ 114.3,+ 107.6,+ 106.2,+  96.4,+ 108.6,+ 103.4,+ 113.3,LLLLLLLLLL,LLLL
      3509,2021/03/25 10:01:15,  0,+  97.4,+ 114.3,+ 107.6,+ 106.3,+  96.5,+ 108.6,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3510,2021/03/25 10:01:15,500,+  97.5,+ 114.3,+ 107.7,+ 106.3,+  96.4,+ 108.6,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3511,2021/03/25 10:01:16,  0,+  97.5,+ 114.3,+ 107.6,+ 106.3,+  96.4,+ 108.6,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3512,2021/03/25 10:01:16,500,+  97.5,+ 114.4,+ 107.7,+ 106.2,+  96.4,+ 108.6,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3513,2021/03/25 10:01:17,  0,+  97.5,+ 114.3,+ 107.7,+ 106.2,+  96.4,+ 108.6,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3514,2021/03/25 10:01:17,500,+  97.5,+ 114.3,+ 107.7,+ 106.2,+  96.4,+ 108.5,+ 103.4,+ 113.2,LLLLLLLLLL,LLLL
      3515,2021/03/25 10:01:18,  0,+  97.5,+ 114.3,+ 107.7,+ 106.3,+  96.5,+ 108.5,+ 103.4,+ 113.2,LLLLLLLLLL,LLLL
      3516,2021/03/25 10:01:18,500,+  97.5,+ 114.3,+ 107.7,+ 106.3,+  96.5,+ 108.5,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3517,2021/03/25 10:01:19,  0,+  97.4,+ 114.3,+ 107.7,+ 106.3,+  96.4,+ 108.5,+ 103.2,+ 113.2,LLLLLLLLLL,LLLL
      3518,2021/03/25 10:01:19,500,+  97.3,+ 114.3,+ 107.7,+ 106.2,+  96.5,+ 108.5,+ 103.2,+ 113.2,LLLLLLLLLL,LLLL
      3519,2021/03/25 10:01:20,  0,+  97.3,+ 114.3,+ 107.7,+ 106.2,+  96.5,+ 108.5,+ 103.2,+ 113.2,LLLLLLLLLL,LLLL
      3520,2021/03/25 10:01:20,500,+  97.2,+ 114.3,+ 107.7,+ 106.2,+  96.4,+ 108.5,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3521,2021/03/25 10:01:21,  0,+  97.2,+ 114.3,+ 107.7,+ 106.3,+  96.4,+ 108.5,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3522,2021/03/25 10:01:21,500,+  97.1,+ 114.3,+ 107.8,+ 106.4,+  96.4,+ 108.5,+ 103.4,+ 113.2,LLLLLLLLLL,LLLL
      3523,2021/03/25 10:01:22,  0,+  97.1,+ 114.3,+ 107.7,+ 106.5,+  96.5,+ 108.5,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3524,2021/03/25 10:01:22,500,+  97.0,+ 114.3,+ 107.7,+ 106.6,+  96.5,+ 108.5,+ 103.2,+ 113.2,LLLLLLLLLL,LLLL
      3525,2021/03/25 10:01:23,  0,+  97.1,+ 114.3,+ 107.8,+ 106.6,+  96.4,+ 108.5,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3526,2021/03/25 10:01:23,500,+  97.0,+ 114.3,+ 107.7,+ 106.6,+  96.4,+ 108.5,+ 103.3,+ 113.1,LLLLLLLLLL,LLLL
      3527,2021/03/25 10:01:24,  0,+  97.1,+ 114.2,+ 107.7,+ 106.6,+  96.4,+ 108.5,+ 103.2,+ 113.2,LLLLLLLLLL,LLLL
      3528,2021/03/25 10:01:24,500,+  97.1,+ 114.2,+ 107.7,+ 106.5,+  96.5,+ 108.4,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3529,2021/03/25 10:01:25,  0,+  97.0,+ 114.2,+ 107.7,+ 106.6,+  96.5,+ 108.4,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3530,2021/03/25 10:01:25,500,+  97.0,+ 114.1,+ 107.7,+ 106.6,+  96.5,+ 108.4,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3531,2021/03/25 10:01:26,  0,+  97.0,+ 114.1,+ 107.7,+ 106.6,+  96.5,+ 108.4,+ 103.2,+ 113.1,LLLLLLLLLL,LLLL
      3532,2021/03/25 10:01:26,500,+  97.1,+ 114.1,+ 107.6,+ 106.6,+  96.4,+ 108.4,+ 103.2,+ 113.2,LLLLLLLLLL,LLLL
      3533,2021/03/25 10:01:27,  0,+  97.0,+ 114.1,+ 107.6,+ 106.6,+  96.5,+ 108.4,+ 103.2,+ 113.2,LLLLLLLLLL,LLLL
      3534,2021/03/25 10:01:27,500,+  96.9,+ 114.1,+ 107.6,+ 106.7,+  96.5,+ 108.4,+ 103.2,+ 113.1,LLLLLLLLLL,LLLL
      3535,2021/03/25 10:01:28,  0,+  96.9,+ 114.1,+ 107.6,+ 106.7,+  96.5,+ 108.3,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3536,2021/03/25 10:01:28,500,+  96.8,+ 114.1,+ 107.6,+ 106.8,+  96.5,+ 108.4,+ 103.2,+ 113.2,LLLLLLLLLL,LLLL
      3537,2021/03/25 10:01:29,  0,+  96.9,+ 114.1,+ 107.6,+ 106.8,+  96.5,+ 108.4,+ 103.2,+ 113.1,LLLLLLLLLL,LLLL
      3538,2021/03/25 10:01:29,500,+  96.9,+ 114.0,+ 107.5,+ 106.8,+  96.5,+ 108.3,+ 103.2,+ 113.2,LLLLLLLLLL,LLLL
      3539,2021/03/25 10:01:30,  0,+  96.9,+ 114.0,+ 107.5,+ 106.7,+  96.5,+ 108.4,+ 103.3,+ 113.2,LLLLLLLLLL,LLLL
      3540,2021/03/25 10:01:30,500,+  97.0,+ 114.0,+ 107.4,+ 106.6,+  96.5,+ 108.3,+ 103.3,+ 113.1,LLLLLLLLLL,LLLL
      3541,2021/03/25 10:01:31,  0,+  97.0,+ 114.0,+ 107.4,+ 106.6,+  96.5,+ 108.3,+ 103.3,+ 113.1,LLLLLLLLLL,LLLL
      3542,2021/03/25 10:01:31,500,+  97.0,+ 114.0,+ 107.4,+ 106.6,+  96.5,+ 108.3,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
      3543,2021/03/25 10:01:32,  0,+  97.1,+ 114.1,+ 107.4,+ 106.6,+  96.5,+ 108.3,+ 103.2,+ 113.1,LLLLLLLLLL,LLLL
      3544,2021/03/25 10:01:32,500,+  97.1,+ 114.1,+ 107.4,+ 106.8,+  96.4,+ 108.3,+ 103.2,+ 113.2,LLLLLLLLLL,LLLL
      3545,2021/03/25 10:01:33,  0,+  97.2,+ 114.1,+ 107.4,+ 106.8,+  96.4,+ 108.3,+ 103.1,+ 113.0,LLLLLLLLLL,LLLL
      3546,2021/03/25 10:01:33,500,+  97.2,+ 114.1,+ 107.4,+ 106.7,+  96.4,+ 108.3,+ 103.0,+ 113.1,LLLLLLLLLL,LLLL
      3547,2021/03/25 10:01:34,  0,+  97.2,+ 114.1,+ 107.4,+ 106.7,+  96.4,+ 108.3,+ 103.0,+ 113.1,LLLLLLLLLL,LLLL
      3548,2021/03/25 10:01:34,500,+  97.2,+ 114.1,+ 107.4,+ 106.7,+  96.4,+ 108.3,+ 103.0,+ 113.1,LLLLLLLLLL,LLLL
      3549,2021/03/25 10:01:35,  0,+  97.3,+ 114.1,+ 107.5,+ 106.6,+  96.4,+ 108.3,+ 103.0,+ 113.1,LLLLLLLLLL,LLLL
      3550,2021/03/25 10:01:35,500,+  97.4,+ 114.1,+ 107.5,+ 106.8,+  96.4,+ 108.3,+ 102.9,+ 113.1,LLLLLLLLLL,LLLL
      3551,2021/03/25 10:01:36,  0,+  97.4,+ 114.1,+ 107.6,+ 106.8,+  96.4,+ 108.3,+ 102.8,+ 113.0,LLLLLLLLLL,LLLL
      3552,2021/03/25 10:01:36,500,+  97.4,+ 114.1,+ 107.5,+ 106.8,+  96.4,+ 108.3,+ 102.8,+ 113.0,LLLLLLLLLL,LLLL
      3553,2021/03/25 10:01:37,  0,+  97.5,+ 114.1,+ 107.6,+ 106.8,+  96.4,+ 108.3,+ 102.8,+ 113.1,LLLLLLLLLL,LLLL
      3554,2021/03/25 10:01:37,500,+  97.5,+ 114.1,+ 107.6,+ 106.8,+  96.4,+ 108.3,+ 102.8,+ 113.1,LLLLLLLLLL,LLLL
      3555,2021/03/25 10:01:38,  0,+  97.5,+ 114.1,+ 107.6,+ 106.8,+  96.3,+ 108.3,+ 102.8,+ 113.0,LLLLLLLLLL,LLLL
      3556,2021/03/25 10:01:38,500,+  97.5,+ 114.1,+ 107.7,+ 106.8,+  96.3,+ 108.3,+ 102.8,+ 113.0,LLLLLLLLLL,LLLL
      3557,2021/03/25 10:01:39,  0,+  97.6,+ 114.2,+ 107.7,+ 106.8,+  96.3,+ 108.3,+ 102.8,+ 113.0,LLLLLLLLLL,LLLL
      3558,2021/03/25 10:01:39,500,+  97.6,+ 114.2,+ 107.7,+ 106.8,+  96.3,+ 108.3,+ 102.7,+ 113.0,LLLLLLLLLL,LLLL
      3559,2021/03/25 10:01:40,  0,+  97.7,+ 114.2,+ 107.7,+ 106.7,+  96.3,+ 108.2,+ 102.7,+ 113.0,LLLLLLLLLL,LLLL
      3560,2021/03/25 10:01:40,500,+  97.6,+ 114.1,+ 107.7,+ 106.8,+  96.3,+ 108.3,+ 102.7,+ 113.0,LLLLLLLLLL,LLLL
      3561,2021/03/25 10:01:41,  0,+  97.8,+ 114.2,+ 107.9,+ 106.7,+  96.3,+ 108.3,+ 102.8,+ 113.0,LLLLLLLLLL,LLLL
      3562,2021/03/25 10:01:41,500,+  97.8,+ 114.2,+ 107.7,+ 106.7,+  96.3,+ 108.2,+ 102.8,+ 113.0,LLLLLLLLLL,LLLL
      3563,2021/03/25 10:01:42,  0,+  97.8,+ 114.1,+ 107.7,+ 106.6,+  96.3,+ 108.2,+ 102.9,+ 113.0,LLLLLLLLLL,LLLL
      3564,2021/03/25 10:01:42,500,+  97.8,+ 114.1,+ 107.7,+ 106.6,+  96.3,+ 108.2,+ 102.9,+ 113.0,LLLLLLLLLL,LLLL
      3565,2021/03/25 10:01:43,  0,+  97.8,+ 114.1,+ 107.8,+ 106.7,+  96.3,+ 108.2,+ 103.0,+ 113.0,LLLLLLLLLL,LLLL
      3566,2021/03/25 10:01:43,500,+  97.8,+ 114.1,+ 107.8,+ 106.6,+  96.3,+ 108.2,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
      3567,2021/03/25 10:01:44,  0,+  97.8,+ 114.1,+ 107.7,+ 106.6,+  96.3,+ 108.2,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
      3568,2021/03/25 10:01:44,500,+  97.7,+ 114.1,+ 107.7,+ 106.6,+  96.3,+ 108.2,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
      3569,2021/03/25 10:01:45,  0,+  97.7,+ 114.0,+ 107.7,+ 106.6,+  96.3,+ 108.2,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
      3570,2021/03/25 10:01:45,500,+  97.7,+ 114.1,+ 107.7,+ 106.7,+  96.3,+ 108.2,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
      3571,2021/03/25 10:01:46,  0,+  97.7,+ 114.0,+ 107.7,+ 106.7,+  96.3,+ 108.2,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
      3572,2021/03/25 10:01:46,500,+  97.5,+ 114.1,+ 107.6,+ 106.8,+  96.3,+ 108.2,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
      3573,2021/03/25 10:01:47,  0,+  97.5,+ 114.1,+ 107.6,+ 106.8,+  96.3,+ 108.2,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
      3574,2021/03/25 10:01:47,500,+  97.6,+ 114.0,+ 107.6,+ 106.8,+  96.2,+ 108.2,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
      3575,2021/03/25 10:01:48,  0,+  97.6,+ 114.0,+ 107.6,+ 106.8,+  96.2,+ 108.2,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
      3576,2021/03/25 10:01:48,500,+  97.8,+ 114.0,+ 107.6,+ 106.8,+  96.2,+ 108.1,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
      3577,2021/03/25 10:01:49,  0,+  97.7,+ 114.0,+ 107.6,+ 106.7,+  96.2,+ 108.1,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
      3578,2021/03/25 10:01:49,500,+  97.7,+ 114.0,+ 107.6,+ 106.7,+  96.2,+ 108.1,+ 103.2,+ 113.0,LLLLLLLLLL,LLLL
